molecule,smiles,condition,scaffold_cond,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7abde537a030>,COC(=O)C1C(C)=CC(=O)C(C(=O)OCCOC(C)=O)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.31944244320374143,3.3786943326153986,0.7273999999999998,95.97000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde5379fc0>,COC(=O)CC1=C(C)C(C#N)=C(N)OC(C)(C)C(=O)OC=C1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7677342196699335,4.124725101846169,1.4255799999999998,111.64,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a0a0>,CC(C)=CC(=O)OCC1=CC(=O)C(=C(C)O)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3542538457205324,3.1075257369575455,1.406,80.67,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a110>,CC(=O)C1=C(COC(=O)C(C)(C)OC2=CC=C(C)C2)C(=O)N1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7526238798381494,3.6087327444097035,1.5315999999999999,81.70000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a180>,CC(=O)C1=C(O)C(COC(=O)C(C)(C)OC2=CC(=O)C2)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7539230891525998,3.394217284312262,1.9127,89.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a1f0>,CC(OC(=O)C1=CC(=O)CC(=O)C1)C1C(=O)OC1C#N,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.520264067293366,4.60501937312759,-0.15832000000000002,110.53,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a260>,CC(=O)N=C(OC(=O)C=C1C=C(O)OCC1)C(F)(F)F,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.34458660701201704,3.9577126023580558,1.783,85.19,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a2d0>,CC1=CC(=CC(=O)OC2(C)COC2=O)CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5208446726286405,4.319768983863595,0.6905999999999999,69.67,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a340>,CC(C)C=CCOC(=O)C=C1C=C(CO)OC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4504081546740309,3.53623332238124,1.1012,72.83000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a3b0>,CC1=C(C(=O)OCC2(C)CC(=O)C=CC2=O)C(C)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.719072257172638,4.152740816575272,1.3267000000000002,69.67,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a420>,COC1=C(OC(=O)C(C)(C)OC(=O)C2=CC(C)C(=O)C2)C(C)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7099838648990576,4.483618887327161,1.6209,88.13000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a500>,CC(=O)C1=C(OC(C)=C(C)C)C(=O)C(C(=O)CO)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6102448859003158,3.5486578768394015,1.6205,80.66999999999999,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a490>,CC1=C(COC(=O)c2c(C)oc(O)c2C)C(C)(C)C(=O)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.8623361391132821,3.364246977075526,2.615840000000001,85.97,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a570>,C=C1C(C(=O)OCC)=C(COC(=O)C=C(C)C)C(=O)C1(C)O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6069802450237087,3.655132500980608,1.2453999999999998,89.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a5e0>,CC1=C(C(=O)OCC2=CC(=O)OCC2C)C(=O)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.41271506174484773,3.8337411028767363,0.4797,78.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a650>,COC(=O)c1c(C)n(C)c(CO)c(OC(=O)C=C(C)C)c1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6540938008987703,2.932124976619953,0.84422,94.83000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a6c0>,CC=C(C)C(=O)OCC(=O)C1=C(C)C=C(O)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4631935598257274,3.2304707451408516,1.406,80.67,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a730>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)C(C)(O)C1C#N,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5889269457995789,3.892221510277982,0.8289799999999998,113.69,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a7a0>,Cc1oc(C)c(C(=O)OCC2=CC(=O)OC2)c1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7657090791838725,2.8196637776402653,1.84486,65.74000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a810>,CCC(=O)C1=C(O)C(C#N)OC(OC(C)C)=C1COC(=O)C=C(C)C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.556177155105225,4.090522838564532,2.845980000000001,105.85000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a8f0>,CC1=C(C(=O)OC2C=C(C(C)C)C(=O)OC2)C(=O)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.42818870953107724,4.001457896796817,0.8681999999999999,78.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a880>,CC1=CC(=O)C(C(=O)COC(=O)C(C)(C)O)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5885498965667673,3.150372282179206,0.7151000000000001,80.67000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a960>,COC(=O)C1C(=O)C(C)=C(OC(=O)C(C)=C(C)C)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4368822282151177,3.7004016717406607,1.1009,86.74000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537a9d0>,CCOC(=O)C1C(=O)C=C(OC(=O)CC)C(C)=C1C(=O)OC,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.42557133530623137,3.3518996376551877,1.0749999999999997,95.97000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537aa40>,COC(=O)C1=C(C(N)=O)C(C)=C(COC(=O)C=C(C)C)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44528160515772486,3.02006019929202,0.3499,112.75999999999999,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537aab0>,CC1=C(C(=O)OCC2=CC(=O)C(O)=C2C)C(C)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7694246301619507,3.704352150757428,1.5634000000000001,72.83000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ab20>,CC(=O)C1(C#N)C(=O)C(COC(=O)C=C(C)C)=C(C)C1O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4676207585137668,4.189793562864523,0.8548799999999999,104.46,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ab90>,CC(=O)OC1=C(C)C(C)C(C)=C(C(=O)CO)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5964024112640977,3.7269736808577623,0.9202000000000001,80.66999999999999,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ac00>,CC1=C(C(N)=O)C(C(=O)OCC2=C(CCC(C)C)C(=O)O2)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7231249096377147,3.363328928081021,1.9086,95.69,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ac70>,CC1=C(C(=O)OCC(=O)OC(C)C)C(=O)C=C1N(C)C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5486737582819328,2.9297228959831543,0.8258999999999999,72.91000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ace0>,CC1=CC(C(=O)OC(C)C(=O)C2=C(C)OC2C(N)=O)CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7249325832760418,4.4263501886806464,0.18060000000000043,112.76,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537adc0>,CC(C)=CC(=O)OCC(=O)OCC1=C(C)CCCC(=CO)C(C#N)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.454726116226003,3.839572120822581,2.6901800000000007,113.69000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ae30>,CC1=CC(C(=O)OC(C(N)=O)=C(C)C)C=CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4591645006495991,4.098613095929277,1.0102,86.46000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ad50>,CC(=O)OC1=C(C(=O)OC2C=CC2)COC(=O)C(C)=CC1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44610888360788015,3.9156049909466697,1.5684999999999998,78.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537aea0>,C=C(C)C(=O)C1COC(N)=C(OC(=O)C(=O)C=CC)C1=C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4635472045613591,4.371908369673207,1.1503999999999999,95.69000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537af10>,CC1=C(C(=O)C(C)OC(=O)C2=CCC(=O)C2)CCO1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.719060143462771,3.84903367124861,1.4708,69.67,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537af80>,CC=CC(=O)OCC1=C(C)C(C)=C(OCC#N)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5569813297559634,3.304637178818635,1.81908,76.39000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537aff0>,CC(N)=CC(=O)OCC1=C(C)C(C(=O)C(C)C)OC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5928302059492825,3.8299907598019205,0.8590999999999995,95.69,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b060>,C=CCOC(=O)C1=C(C)C(=O)C(C)=C1OC(=O)C(C)O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5918633613858723,3.4895511148315066,0.8128,89.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b0d0>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)C=C1COCCO,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.37824396140056454,3.1034919755876516,0.8734999999999997,99.13000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b140>,COC(=O)c1c(C)oc(C)c(COC(=O)C=C(C)C)c1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6240544093132168,2.7697762078447568,2.0526400000000002,82.81,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b1b0>,COC1=C(COC(=O)C(C)(C)OC(=O)C2=CC(C)=C(O)C2)C(C)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7429307726010299,4.2573065479863,2.2902000000000005,91.29,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b290>,CC1=C(C)C(C)=C(C(=O)COC(=O)C(C)O)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5885498965667673,3.3920653196537494,0.7151000000000001,80.67000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b220>,CC(C(=O)C(N)C#N)=C(C(=O)OC1=C(C)C(C)OC1=O)N(C)C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.554441703712143,4.6075762430028835,0.004480000000000761,122.72000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b300>,COC(C)N1C(=O)C(C)(O)C(=O)C(COC(=O)C(C)=C(C)C)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.46114821861367594,4.212519232340825,1.3146,93.14000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b3e0>,C=C1CC(=O)C(COC(=O)C(C)(C)OC)=CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5507105910009277,3.4130042966956786,0.9790999999999997,69.67000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b370>,CC(C(=O)OC(C)C(=O)OCC1=C(C)C(C)=C1C)=C(N)O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4562193304366287,3.7054466913515283,1.876,98.85000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b450>,CC1=C(C(=O)OC(C)(C)C)C(=O)C(C)(O)C(=O)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.41667725847652576,3.535315419988196,0.4789999999999999,89.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b4c0>,CCOC(=O)C1=C(CO)C(=O)C=C(C)C1C(=O)OCC,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7404396284755116,3.3072409272687064,0.5466999999999997,89.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b530>,COC1=CC(C(C)=O)C(CO)=C(OC(=O)COC(=O)C=C(C)C)C1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5534574573030713,3.938890442217069,1.4245999999999999,99.13000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b5a0>,COC(=O)COC(=O)C1=C(C)C(C(=O)OC)C(C)=C(C)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4287674611047533,3.3295681285109744,0.7273999999999998,95.97000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b610>,CC1=C(COC(=O)C(=O)C2=C(C)C(C)=C2O)OC(C)CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6301022304563958,3.973131202641925,1.9127,89.9,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b680>,CC1=C(C(=O)OCC2(C)OC(O)=C(C#N)C2=O)C(C)(C)O1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7806061015083211,4.239536621421458,1.2635800000000001,105.85000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b6f0>,C=CC(OC(=O)C1=CC(=O)C=C(C)OC1)C(=O)OC,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.54987087947734,3.9002533719099386,0.6866999999999999,78.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b760>,CC1=CC(=O)C(=CC(=O)OC2(C)C(C)(C)OC2(C)O)C=C1O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5956056240826234,4.508298535786452,1.7028999999999999,93.06000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b7d0>,CC(C)=C(C)C(=O)OC(O)C1=C(C)OC(C)(O)C1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4471362533084038,4.4131562577517425,0.7861,93.06,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b840>,N#CC(=C(O)C1=CC(=O)C(N)=CC(=O)OC1)C(F)(F)F,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4184927802027862,3.7363199374032714,0.77928,113.41,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b8b0>,CC(=O)OC1=C(COC(=O)C=C(C)C)C(=O)C1=C1COCCO1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5673152938176083,3.404366146600207,1.1965999999999999,88.13000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b920>,CC(=O)OC1=C(COC(=O)C(C)=C(C)C)C(=O)C=C1N,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6118440299301073,3.3083273338529766,1.1283999999999998,95.69,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537b990>,COC1=CC(=O)C(C(=O)COC(=O)C(C)(C)O)=C(C)C1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5891250946267974,3.3222720084091897,0.6891999999999998,89.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ba00>,Cc1cc(=O)cc(C=CC(=O)OC2(C)CC(C)O2)o1,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6170050209641835,3.965880183091109,2.02962,65.74000000000001,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537ba70>,CC(=O)OC1=C(C(=O)C(C)OC(=O)C2=CC(F)(F)OC2)C(C)=C1C,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.712915519536235,4.175867743041245,2.2038,78.90000000000002,0.362,0.96,1.0
<rdkit.Chem.rdchem.Mol object at 0x7abde537bb50>,CC1=CC(C(=O)OC(C)C(=O)C2=C(C)OC2C)CC1=O,1.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7321955332330725,4.309312938681533,1.7152,69.67,0.362,0.96,1.0
